condition,t_color,t_item,d1_color,d1_item,d2_color,d2_item,response,logModelProb,zeros
overinformative,black,avocado,brown,banana,orange,pepper,black_avocado,-1.052472817121327,0
overinformative,black,avocado,brown,banana,orange,pepper,avocado,-0.706951416566417,0
overinformative,black,avocado,brown,banana,orange,pepper,black,-1.8465519737568847,0
overinformative,brown,carrot,green,avocado,red,avocado,red_avocado,-16.099495572061393,0
overinformative,brown,carrot,green,avocado,red,avocado,red,-13.572375264747182,0
overinformative,brown,carrot,green,avocado,red,avocado,green_avocado,-16.42828634313701,0
overinformative,brown,carrot,green,avocado,red,avocado,avocado,-21.25607516582378,0
overinformative,brown,carrot,green,avocado,red,avocado,green,-14.157764859741745,0
overinformative,brown,carrot,green,avocado,red,avocado,brown_carrot,-0.8411062241907654,0
overinformative,brown,carrot,green,avocado,red,avocado,carrot,-0.7947250509425103,0
overinformative,brown,carrot,green,avocado,red,avocado,brown,-2.1450754370337073,0
overinformative,red,tomato,blue,apple,brown,banana,brown_banana,-16.231193104308062,0
overinformative,red,tomato,blue,apple,brown,banana,banana,-16.499275003851967,0
overinformative,red,tomato,blue,apple,brown,banana,brown,-14.803691983990674,0
overinformative,red,tomato,blue,apple,brown,banana,blue_apple,-16.32556933445374,0
overinformative,red,tomato,blue,apple,brown,banana,apple,-15.684351691167642,0
overinformative,red,tomato,blue,apple,brown,banana,blue,-15.22137653161586,0
overinformative,red,tomato,blue,apple,brown,banana,red_tomato,-1.1871087725568525,0
overinformative,red,tomato,blue,apple,brown,banana,tomato,-0.5533426632205245,0
overinformative,red,tomato,blue,apple,brown,banana,red,-2.1213274469033827,0
overinformative,green,avocado,blue,apple,red,pepper,red_pepper,-16.242677767706745,0
overinformative,green,avocado,blue,apple,red,pepper,pepper,-17.00441085201804,0
overinformative,green,avocado,blue,apple,red,pepper,red,-15.222662508884897,0
overinformative,green,avocado,blue,apple,red,pepper,blue_apple,-16.056536358294217,0
overinformative,green,avocado,blue,apple,red,pepper,apple,-15.872064647840203,0
overinformative,green,avocado,blue,apple,red,pepper,blue,-15.159009826148287,0
overinformative,green,avocado,blue,apple,red,pepper,green_avocado,-1.1109904687511225,0
overinformative,green,avocado,blue,apple,red,pepper,avocado,-0.524791529305471,0
overinformative,green,avocado,blue,apple,red,pepper,green,-2.5371975808506804,0
informative,green,pear,blue,apple,orange,pear,orange_pear,-12.81494218053154,0
informative,green,pear,blue,apple,orange,pear,orange,-13.520011481642099,0
informative,green,pear,blue,apple,orange,pear,blue_apple,-14.853113751687571,0
informative,green,pear,blue,apple,orange,pear,apple,-14.072276332020996,0
informative,green,pear,blue,apple,orange,pear,blue,-13.863142293205906,0
informative,green,pear,blue,apple,orange,pear,green_pear,-0.3784999886622309,0
informative,green,pear,blue,apple,orange,pear,pear,-3.7677643148296873,0
informative,green,pear,blue,apple,orange,pear,green,-1.2309938804346494,0
overinformative,blue,banana,green,pear,red,tomato,red_tomato,-15.960894319592395,0
overinformative,blue,banana,green,pear,red,tomato,tomato,-16.75797920541358,0
overinformative,blue,banana,green,pear,red,tomato,red,-14.766631334304204,0
overinformative,blue,banana,green,pear,red,tomato,green_pear,-15.863551042972745,0
overinformative,blue,banana,green,pear,red,tomato,pear,-16.87096053108613,0
overinformative,blue,banana,green,pear,red,tomato,green,-14.30890801181005,0
overinformative,blue,banana,green,pear,red,tomato,blue_banana,-0.7891558385968871,0
overinformative,blue,banana,green,pear,red,tomato,banana,-1.0998528749855279,0
overinformative,blue,banana,green,pear,red,tomato,blue,-1.5471651387972596,0
informative,black,avocado,green,apple,green,avocado,green_avocado,-12.87693445275715,0
informative,black,avocado,green,apple,green,avocado,green_apple,-15.22767865712485,0
informative,black,avocado,green,apple,green,avocado,apple,-15.99855498622082,0
informative,black,avocado,green,apple,green,avocado,green,-17.61800770603805,0
informative,black,avocado,green,apple,green,avocado,black_avocado,-0.6635366540826587,0
informative,black,avocado,green,apple,green,avocado,avocado,-4.874213258220726,0
informative,black,avocado,green,apple,green,avocado,black,-0.7395486218408429,0
informative,red,apple,green,apple,black,avocado,black_avocado,-15.09958264675555,0
informative,red,apple,green,apple,black,avocado,avocado,-15.517083904073043,0
informative,red,apple,green,apple,black,avocado,black,-14.01272901834636,0
informative,red,apple,green,apple,black,avocado,green_apple,-13.182422246044876,0
informative,red,apple,green,apple,black,avocado,green,-13.762816895278274,0
informative,red,apple,green,apple,black,avocado,red_apple,-0.41809017225320494,0
informative,red,apple,green,apple,black,avocado,apple,-4.432992180724995,0
informative,red,apple,green,apple,black,avocado,red,-1.1092263457613551,0
overinformative,yellow,banana,blue,apple,black,pepper,black_pepper,-16.041820185044983,0
overinformative,yellow,banana,blue,apple,black,pepper,pepper,-16.209561288688434,0
overinformative,yellow,banana,blue,apple,black,pepper,black,-15.056167141778038,0
overinformative,yellow,banana,blue,apple,black,pepper,blue_apple,-16.181633105350805,0
overinformative,yellow,banana,blue,apple,black,pepper,apple,-15.853467240481118,0
overinformative,yellow,banana,blue,apple,black,pepper,blue,-15.331165584479168,0
overinformative,yellow,banana,blue,apple,black,pepper,yellow_banana,-1.148585655058504,0
overinformative,yellow,banana,blue,apple,black,pepper,banana,-0.5299326656631127,0
overinformative,yellow,banana,blue,apple,black,pepper,yellow,-2.3615971145476458,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,black_pepper,-15.596510870366641,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,pepper,-15.787059571802777,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,black,-14.134586415824428,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,brown_carrot,-15.504015281097564,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,carrot,-15.745354283763143,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,brown_banana,-0.7247134403488182,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,banana,-0.6694470592766225,0
overinformative-cc,brown,banana,brown,carrot,black,pepper,brown,-5.642595683641545,0
informative,green,avocado,red,avocado,red,tomato,red_tomato,-14.975457781791718,0
informative,green,avocado,red,avocado,red,tomato,tomato,-15.866699263122104,0
informative,green,avocado,red,avocado,red,tomato,red_avocado,-13.066911802452747,0
informative,green,avocado,red,avocado,red,tomato,red,-17.41465176175774,0
informative,green,avocado,red,avocado,red,tomato,green_avocado,-0.3870335341636899,0
informative,green,avocado,red,avocado,red,tomato,avocado,-3.7644467433710567,0
informative,green,avocado,red,avocado,red,tomato,green,-1.2115055692985894,0
informative,orange,pear,green,pear,purple,tomato,purple_tomato,-14.55746286178177,0
informative,orange,pear,green,pear,purple,tomato,tomato,-14.38538823355056,0
informative,orange,pear,green,pear,purple,tomato,purple,-13.75876686396465,0
informative,orange,pear,green,pear,purple,tomato,green_pear,-13.07859169009476,0
informative,orange,pear,green,pear,purple,tomato,green,-13.315970914648966,0
informative,orange,pear,green,pear,purple,tomato,orange_pear,-0.5270936409204161,0
informative,orange,pear,green,pear,purple,tomato,pear,-4.950062854502097,0
informative,orange,pear,green,pear,purple,tomato,orange,-0.9098290455289622,0
overinformative,orange,pepper,green,apple,red,avocado,red_avocado,-15.732708157330983,0
overinformative,orange,pepper,green,apple,red,avocado,avocado,-16.257051161488132,0
overinformative,orange,pepper,green,apple,red,avocado,red,-13.796727001088392,0
overinformative,orange,pepper,green,apple,red,avocado,green_apple,-16.233477207630823,0
overinformative,orange,pepper,green,apple,red,avocado,apple,-17.05365281236328,0
overinformative,orange,pepper,green,apple,red,avocado,green,-14.720637636522703,0
overinformative,orange,pepper,green,apple,red,avocado,orange_pepper,-1.109179814193876,0
overinformative,orange,pepper,green,apple,red,avocado,pepper,-0.6105281806124819,0
overinformative,orange,pepper,green,apple,red,avocado,orange,-2.062742665872115,0
informative-cc,green,tomato,green,pear,red,tomato,red_tomato,-12.653112259740098,0
informative-cc,green,tomato,green,pear,red,tomato,red,-13.430943215067675,0
informative-cc,green,tomato,green,pear,red,tomato,green_pear,-14.525466947564976,0
informative-cc,green,tomato,green,pear,red,tomato,pear,-15.455219683622747,0
informative-cc,green,tomato,green,pear,red,tomato,green_tomato,-0.026851418623142078,0
informative-cc,green,tomato,green,pear,red,tomato,tomato,-4.483047746458869,0
informative-cc,green,tomato,green,pear,red,tomato,green,-4.18712798639965,0
overinformative,blue,banana,green,apple,orange,carrot,orange_carrot,-15.908558592911124,0
overinformative,blue,banana,green,apple,orange,carrot,carrot,-16.77185044559796,0
overinformative,blue,banana,green,apple,orange,carrot,orange,-14.61496912762859,0
overinformative,blue,banana,green,apple,orange,carrot,green_apple,-15.919997544437205,0
overinformative,blue,banana,green,apple,orange,carrot,apple,-16.70172686882019,0
overinformative,blue,banana,green,apple,orange,carrot,green,-14.599277626583724,0
overinformative,blue,banana,green,apple,orange,carrot,blue_banana,-0.7681790947766434,0
overinformative,blue,banana,green,apple,orange,carrot,banana,-1.176232075587734,0
overinformative,blue,banana,green,apple,orange,carrot,blue,-1.4797127980005786,0
overinformative,brown,banana,green,apple,orange,carrot,orange_carrot,-16.04600216954961,0
overinformative,brown,banana,green,apple,orange,carrot,carrot,-16.988061074043788,0
overinformative,brown,banana,green,apple,orange,carrot,orange,-14.734012692332303,0
overinformative,brown,banana,green,apple,orange,carrot,green_apple,-16.053763626449168,0
overinformative,brown,banana,green,apple,orange,carrot,apple,-16.8356917787643,0
overinformative,brown,banana,green,apple,orange,carrot,green,-14.574930681499069,0
overinformative,brown,banana,green,apple,orange,carrot,brown_banana,-0.894066857246397,0
overinformative,brown,banana,green,apple,orange,carrot,banana,-0.8235687910739014,0
overinformative,brown,banana,green,apple,orange,carrot,brown,-1.8829073645098404,0
overinformative,orange,pepper,green,pear,red,tomato,red_tomato,-15.868280334975793,0
overinformative,orange,pepper,green,pear,red,tomato,tomato,-16.98390225756228,0
overinformative,orange,pepper,green,pear,red,tomato,red,-14.681967262993957,0
overinformative,orange,pepper,green,pear,red,tomato,green_pear,-15.903123756190666,0
overinformative,orange,pepper,green,pear,red,tomato,pear,-17.029612932475505,0
overinformative,orange,pepper,green,pear,red,tomato,green,-14.39060480823441,0
overinformative,orange,pepper,green,pear,red,tomato,orange_pepper,-1.1217309801720567,0
overinformative,orange,pepper,green,pear,red,tomato,pepper,-0.5781419701291314,0
overinformative,orange,pepper,green,pear,red,tomato,orange,-2.177331882311682,0
informative,black,pepper,orange,pepper,purple,tomato,purple_tomato,-14.323400840593756,0
informative,black,pepper,orange,pepper,purple,tomato,tomato,-14.31979712427868,0
informative,black,pepper,orange,pepper,purple,tomato,purple,-13.767821502388482,0
informative,black,pepper,orange,pepper,purple,tomato,orange_pepper,-13.315710816676724,0
informative,black,pepper,orange,pepper,purple,tomato,orange,-13.709478239179848,0
informative,black,pepper,orange,pepper,purple,tomato,black_pepper,-0.569044252960154,0
informative,black,pepper,orange,pepper,purple,tomato,pepper,-5.032268869880491,0
informative,black,pepper,orange,pepper,purple,tomato,black,-0.850023712031021,0
informative,red,pepper,orange,pepper,purple,tomato,purple_tomato,-14.498341311686126,0
informative,red,pepper,orange,pepper,purple,tomato,tomato,-14.516564854970358,0
informative,red,pepper,orange,pepper,purple,tomato,purple,-13.828712307807255,0
informative,red,pepper,orange,pepper,purple,tomato,orange_pepper,-12.69670335393199,0
informative,red,pepper,orange,pepper,purple,tomato,orange,-12.771930684689401,0
informative,red,pepper,orange,pepper,purple,tomato,red_pepper,-0.5371857003406646,0
informative,red,pepper,orange,pepper,purple,tomato,pepper,-4.1764148035916975,0
informative,red,pepper,orange,pepper,purple,tomato,red,-0.9156707575214416,0
overinformative,green,pear,black,avocado,brown,carrot,brown_carrot,-16.068680791669184,0
overinformative,green,pear,black,avocado,brown,carrot,carrot,-15.873884221651412,0
overinformative,green,pear,black,avocado,brown,carrot,brown,-14.905269151393462,0
overinformative,green,pear,black,avocado,brown,carrot,black_avocado,-16.133180415885363,0
overinformative,green,pear,black,avocado,brown,carrot,avocado,-16.691879018641856,0
overinformative,green,pear,black,avocado,brown,carrot,black,-15.460171631519945,0
overinformative,green,pear,black,avocado,brown,carrot,green_pear,-1.108962524066099,0
overinformative,green,pear,black,avocado,brown,carrot,pear,-0.5393828937341798,0
overinformative,green,pear,black,avocado,brown,carrot,green,-2.4419614874294346,0
overinformative,purple,carrot,red,avocado,blue,banana,blue_banana,-15.699043822961315,0
overinformative,purple,carrot,red,avocado,blue,banana,banana,-15.354969640950866,0
overinformative,purple,carrot,red,avocado,blue,banana,blue,-14.732851051583815,0
overinformative,purple,carrot,red,avocado,blue,banana,red_avocado,-15.515052872018142,0
overinformative,purple,carrot,red,avocado,blue,banana,avocado,-15.897634566252144,0
overinformative,purple,carrot,red,avocado,blue,banana,red,-13.373063746859575,0
overinformative,purple,carrot,red,avocado,blue,banana,purple_carrot,-0.8763010434909919,0
overinformative,purple,carrot,red,avocado,blue,banana,carrot,-0.8966055374406938,0
overinformative,purple,carrot,red,avocado,blue,banana,purple,-1.7388335092654792,0
informative,green,avocado,red,avocado,yellow,banana,yellow_banana,-14.95294795509713,0
informative,green,avocado,red,avocado,yellow,banana,banana,-15.941279514483838,0
informative,green,avocado,red,avocado,yellow,banana,yellow,-13.506908835701505,0
informative,green,avocado,red,avocado,yellow,banana,red_avocado,-12.881418945673545,0
informative,green,avocado,red,avocado,yellow,banana,red,-13.071810394623508,0
informative,green,avocado,red,avocado,yellow,banana,green_avocado,-0.40464838404519726,0
informative,green,avocado,red,avocado,yellow,banana,avocado,-3.7520060356787592,0
informative,green,avocado,red,avocado,yellow,banana,green,-1.1734062174986644,0
overinformative,brown,carrot,green,pear,red,pepper,red_pepper,-15.900602790963386,0
overinformative,brown,carrot,green,pear,red,pepper,pepper,-16.49946504012016,0
overinformative,brown,carrot,green,pear,red,pepper,red,-14.503148333209626,0
overinformative,brown,carrot,green,pear,red,pepper,green_pear,-15.85388607643625,0
overinformative,brown,carrot,green,pear,red,pepper,pear,-16.735116938094503,0
overinformative,brown,carrot,green,pear,red,pepper,green,-14.174108611734091,0
overinformative,brown,carrot,green,pear,red,pepper,brown_carrot,-0.8611971585015343,0
overinformative,brown,carrot,green,pear,red,pepper,carrot,-0.882558050287825,0
overinformative,brown,carrot,green,pear,red,pepper,brown,-1.8102123020505836,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,yellow_pear,-16.885317879014604,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,green_pear,-16.658202400525514,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,pear,-21.97453025156158,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,green,-14.553276917177772,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,yellow_banana,-1.0717322734758952,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,banana,-0.42186888458427957,0
overinformative-cc,yellow,banana,green,pear,yellow,pear,yellow,-6.339860852010888,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,red_pepper,-16.103214229719416,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,pepper,-16.56072191438986,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,red,-14.868043226946437,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,yellow_banana,-16.034852877711778,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,banana,-16.904653156694945,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,yellow_pear,-1.0266170746374605,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,pear,-0.44661681683271404,0
overinformative-cc,yellow,pear,yellow,banana,red,pepper,yellow,-6.217823414058017,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,purple_carrot,-15.443523614473262,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,carrot,-15.104040953202338,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,green_avocado,-15.528003852079744,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,avocado,-16.33829684412354,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,green,-13.754972847365996,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,purple_tomato,-0.6177231748194405,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,tomato,-0.7849539143476942,0
overinformative-cc,purple,tomato,green,avocado,purple,carrot,purple,-5.362995913782207,0
informative-cc,red,avocado,red,apple,black,avocado,black_avocado,-12.14789090253951,0
informative-cc,red,avocado,red,apple,black,avocado,black,-13.356652007662676,0
informative-cc,red,avocado,red,apple,black,avocado,red_apple,-14.019811079435152,0
informative-cc,red,avocado,red,apple,black,avocado,apple,-15.160434455760326,0
informative-cc,red,avocado,red,apple,black,avocado,red_avocado,-0.02231041646802902,0
informative-cc,red,avocado,red,apple,black,avocado,avocado,-4.142273311413316,0
informative-cc,red,avocado,red,apple,black,avocado,red,-5.088262766693925,0
overinformative,purple,tomato,yellow,banana,red,pepper,red_pepper,-15.682053811067448,0
overinformative,purple,tomato,yellow,banana,red,pepper,pepper,-16.46977544716493,0
overinformative,purple,tomato,yellow,banana,red,pepper,red,-14.361669837953905,0
overinformative,purple,tomato,yellow,banana,red,pepper,yellow_banana,-15.762192164005327,0
overinformative,purple,tomato,yellow,banana,red,pepper,banana,-16.647095888295222,0
overinformative,purple,tomato,yellow,banana,red,pepper,yellow,-14.287192838041015,0
overinformative,purple,tomato,yellow,banana,red,pepper,purple_tomato,-0.9947364420472589,0
overinformative,purple,tomato,yellow,banana,red,pepper,tomato,-0.9373347925674747,0
overinformative,purple,tomato,yellow,banana,red,pepper,purple,-1.433356027456865,0
overinformative,blue,apple,green,pear,orange,pepper,orange_pepper,-15.661104649284482,0
overinformative,blue,apple,green,pear,orange,pepper,pepper,-16.34587007309693,0
overinformative,blue,apple,green,pear,orange,pepper,orange,-14.448289212391664,0
overinformative,blue,apple,green,pear,orange,pepper,green_pear,-15.850992373809614,0
overinformative,blue,apple,green,pear,orange,pepper,pear,-16.834757107041348,0
overinformative,blue,apple,green,pear,orange,pepper,green,-13.938053014624465,0
overinformative,blue,apple,green,pear,orange,pepper,blue_apple,-0.7684678266003822,0
overinformative,blue,apple,green,pear,orange,pepper,apple,-1.1618517194428897,0
overinformative,blue,apple,green,pear,orange,pepper,blue,-1.4989305726482112,0
informative-cc,yellow,banana,brown,banana,yellow,pear,yellow_pear,-14.427390181004228,0
informative-cc,yellow,banana,brown,banana,yellow,pear,pear,-15.265168101931149,0
informative-cc,yellow,banana,brown,banana,yellow,pear,brown_banana,-12.624961414842993,0
informative-cc,yellow,banana,brown,banana,yellow,pear,brown,-13.374307990857005,0
informative-cc,yellow,banana,brown,banana,yellow,pear,yellow_banana,-0.05032322038271351,0
informative-cc,yellow,banana,brown,banana,yellow,pear,banana,-3.2857433045159556,0
informative-cc,yellow,banana,brown,banana,yellow,pear,yellow,-4.4516257098291625,0
informative,black,avocado,green,avocado,purple,tomato,purple_tomato,-14.76989514546655,0
informative,black,avocado,green,avocado,purple,tomato,tomato,-14.503337526324488,0
informative,black,avocado,green,avocado,purple,tomato,purple,-14.030537462396017,0
informative,black,avocado,green,avocado,purple,tomato,green_avocado,-12.866230792340628,0
informative,black,avocado,green,avocado,purple,tomato,green,-13.540701757224364,0
informative,black,avocado,green,avocado,purple,tomato,black_avocado,-0.6473265276480014,0
informative,black,avocado,green,avocado,purple,tomato,avocado,-4.924577528913385,0
informative,black,avocado,green,avocado,purple,tomato,black,-0.7565443982612994,0
overinformative-cc,green,apple,yellow,banana,green,tomato,green_tomato,-15.987183105491548,0
overinformative-cc,green,apple,yellow,banana,green,tomato,tomato,-16.314174607354154,0
overinformative-cc,green,apple,yellow,banana,green,tomato,yellow_banana,-16.18960754571767,0
overinformative-cc,green,apple,yellow,banana,green,tomato,banana,-16.9529305111012,0
overinformative-cc,green,apple,yellow,banana,green,tomato,yellow,-14.184929918552799,0
overinformative-cc,green,apple,yellow,banana,green,tomato,green_apple,-1.2150940372021193,0
overinformative-cc,green,apple,yellow,banana,green,tomato,apple,-0.3553523906381031,0
overinformative-cc,green,apple,yellow,banana,green,tomato,green,-6.036268383006563,0
informative,orange,pepper,blue,banana,black,pepper,black_pepper,-13.134513146003506,0
informative,orange,pepper,blue,banana,black,pepper,black,-13.85115220853411,0
informative,orange,pepper,blue,banana,black,pepper,blue_banana,-14.99053706456682,0
informative,orange,pepper,blue,banana,black,pepper,banana,-14.608408763756067,0
informative,orange,pepper,blue,banana,black,pepper,blue,-14.136824733138063,0
informative,orange,pepper,blue,banana,black,pepper,orange_pepper,-0.48152885326324224,0
informative,orange,pepper,blue,banana,black,pepper,pepper,-4.061712468920717,0
informative,orange,pepper,blue,banana,black,pepper,orange,-1.008027854780197,0
informative,orange,carrot,green,apple,brown,carrot,brown_carrot,-12.986268209217613,0
informative,orange,carrot,green,apple,brown,carrot,brown,-13.544308255669726,0
informative,orange,carrot,green,apple,brown,carrot,green_apple,-15.175395829987256,0
informative,orange,carrot,green,apple,brown,carrot,apple,-16.22621010679938,0
informative,orange,carrot,green,apple,brown,carrot,green,-13.86174093555858,0
informative,orange,carrot,green,apple,brown,carrot,orange_carrot,-0.5921545440533259,0
informative,orange,carrot,green,apple,brown,carrot,carrot,-3.7020196784110446,0
informative,orange,carrot,green,apple,brown,carrot,orange,-0.8623064508530583,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,red_pepper,-15.856972713230716,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,pepper,-16.979859792584847,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,brown_carrot,-15.969594607264328,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,carrot,-16.059465392543984,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,brown,-14.512669376551154,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,red_tomato,-1.2240459568516684,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,tomato,-0.35164207643040335,0
overinformative-cc,red,tomato,brown,carrot,red,pepper,red,-6.020222630868675,0
overinformative,orange,pear,brown,carrot,red,tomato,red_tomato,-15.839490772486897,0
overinformative,orange,pear,brown,carrot,red,tomato,tomato,-16.903656480959675,0
overinformative,orange,pear,brown,carrot,red,tomato,red,-14.183392247571138,0
overinformative,orange,pear,brown,carrot,red,tomato,brown_carrot,-15.53862346297893,0
overinformative,orange,pear,brown,carrot,red,tomato,carrot,-15.670375502751991,0
overinformative,orange,pear,brown,carrot,red,tomato,brown,-14.324248055987905,0
overinformative,orange,pear,brown,carrot,red,tomato,orange_pear,-1.0379082941184201,0
overinformative,orange,pear,brown,carrot,red,tomato,pear,-0.6899607886138757,0
overinformative,orange,pear,brown,carrot,red,tomato,orange,-1.9365008104384955,0
informative,red,tomato,blue,banana,green,tomato,green_tomato,-13.253420916293852,0
informative,red,tomato,blue,banana,green,tomato,green,-13.77723980555469,0
informative,red,tomato,blue,banana,green,tomato,blue_banana,-15.121250845967989,0
informative,red,tomato,blue,banana,green,tomato,banana,-14.765306365968463,0
informative,red,tomato,blue,banana,green,tomato,blue,-14.1132392435653,0
informative,red,tomato,blue,banana,green,tomato,red_tomato,-0.5486885704777276,0
informative,red,tomato,blue,banana,green,tomato,tomato,-4.057187526399048,0
informative,red,tomato,blue,banana,green,tomato,red,-0.9038897656792013,0
informative,blue,apple,red,apple,orange,pear,orange_pear,-14.978021503523328,0
informative,blue,apple,red,apple,orange,pear,pear,-15.418417058055775,0
informative,blue,apple,red,apple,orange,pear,orange,-13.819274120875965,0
informative,blue,apple,red,apple,orange,pear,red_apple,-13.67745800800556,0
informative,blue,apple,red,apple,orange,pear,red,-13.857044765701163,0
informative,blue,apple,red,apple,orange,pear,blue_apple,-0.5698991096650853,0
informative,blue,apple,red,apple,orange,pear,apple,-5.898004275103808,0
informative,blue,apple,red,apple,orange,pear,blue,-0.8400962638582694,0
overinformative,green,tomato,orange,carrot,yellow,pear,yellow_pear,-16.034211562587583,0
overinformative,green,tomato,orange,carrot,yellow,pear,pear,-16.871482345753538,0
overinformative,green,tomato,orange,carrot,yellow,pear,yellow,-14.42344463848191,0
overinformative,green,tomato,orange,carrot,yellow,pear,orange_carrot,-16.194722874972182,0
overinformative,green,tomato,orange,carrot,yellow,pear,carrot,-17.12134866307626,0
overinformative,green,tomato,orange,carrot,yellow,pear,orange,-15.299047926929568,0
overinformative,green,tomato,orange,carrot,yellow,pear,green_tomato,-0.9665245527128654,0
overinformative,green,tomato,orange,carrot,yellow,pear,tomato,-0.7302022102651016,0
overinformative,green,tomato,orange,carrot,yellow,pear,green,-1.9820638477170593,0
informative,green,tomato,black,pepper,purple,tomato,purple_tomato,-13.396384306199977,0
informative,green,tomato,black,pepper,purple,tomato,purple,-14.013636375147893,0
informative,green,tomato,black,pepper,purple,tomato,black_pepper,-14.947835513628778,0
informative,green,tomato,black,pepper,purple,tomato,pepper,-15.005791899357327,0
informative,green,tomato,black,pepper,purple,tomato,black,-13.874864389964028,0
informative,green,tomato,black,pepper,purple,tomato,green_tomato,-0.479629606415191,0
informative,green,tomato,black,pepper,purple,tomato,tomato,-4.001674872549833,0
informative,green,tomato,black,pepper,purple,tomato,green,-1.0141834387955306,0
overinformative,red,avocado,brown,banana,orange,pepper,orange_pepper,-15.652116409258976,0
overinformative,red,avocado,brown,banana,orange,pepper,pepper,-16.240710266713847,0
overinformative,red,avocado,brown,banana,orange,pepper,orange,-14.394170802052596,0
overinformative,red,avocado,brown,banana,orange,pepper,brown_banana,-15.801081618369135,0
overinformative,red,avocado,brown,banana,orange,pepper,banana,-15.815500788486464,0
overinformative,red,avocado,brown,banana,orange,pepper,brown,-13.881029416422262,0
overinformative,red,avocado,brown,banana,orange,pepper,red_avocado,-0.9520876828735769,0
overinformative,red,avocado,brown,banana,orange,pepper,avocado,-0.6276643941117913,0
overinformative,red,avocado,brown,banana,orange,pepper,red,-2.5229035147189407,0
informative,green,pear,brown,carrot,yellow,pear,yellow_pear,-11.981548777535611,0
informative,green,pear,brown,carrot,yellow,pear,yellow,-12.124593729264152,0
informative,green,pear,brown,carrot,yellow,pear,brown_carrot,-14.673939088260472,0
informative,green,pear,brown,carrot,yellow,pear,carrot,-14.478154379978424,0
informative,green,pear,brown,carrot,yellow,pear,brown,-13.6390303306889,0
informative,green,pear,brown,carrot,yellow,pear,green_pear,-0.4268327868824304,0
informative,green,pear,brown,carrot,yellow,pear,pear,-4.118495427904996,0
informative,green,pear,brown,carrot,yellow,pear,green,-1.1052002953230016,0
informative-cc,yellow,banana,blue,banana,yellow,pear,yellow_pear,-14.572793617895709,0
informative-cc,yellow,banana,blue,banana,yellow,pear,pear,-15.4141321568773,0
informative-cc,yellow,banana,blue,banana,yellow,pear,blue_banana,-12.966115296638101,0
informative-cc,yellow,banana,blue,banana,yellow,pear,blue,-13.712245149268817,0
informative-cc,yellow,banana,blue,banana,yellow,pear,yellow_banana,-0.060269763939603066,0
informative-cc,yellow,banana,blue,banana,yellow,pear,banana,-3.0228781514351546,0
informative-cc,yellow,banana,blue,banana,yellow,pear,yellow,-4.622885669606065,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,black_pepper,-15.201674840417603,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,pepper,-15.348726546717035,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,black,-14.241765440679522,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,purple_carrot,-15.250441140462812,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,carrot,-15.031216370117846,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,purple_tomato,-0.6534557613056045,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,tomato,-0.7447077216120448,0
overinformative-cc,purple,tomato,purple,carrot,black,pepper,purple,-5.322518472930353,0
overinformative,brown,carrot,black,pepper,purple,tomato,purple_tomato,-15.270064708827226,0
overinformative,brown,carrot,black,pepper,purple,tomato,tomato,-15.306248765590409,0
