gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,alt3Name,alt3TargetStatus,alt3SpLocs,alt3LisLocs,alt3Basiclevel,alt3superdomain,alt4Name,alt4TargetStatus,alt4SpLocs,alt4LisLocs,alt4Basiclevel,alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,clickedSize,clickedColor,colorMentioned,sizeMentioned,metaColorMentioned,metaSizeMentioned,typeMentioned,automaticallyLabelledTrials,manuallyAddedTrials,oddOneMentions,otherFeatureMentioned,oneMentioned,theMentioned,fullSentence,noColorSizeMentioned
6588-d,1455302427560,13,colorSizeTrial,color22,small_blue_cap,target,3,3,NA,NA,small_orange_cap,distractor,2,4,NA,NA,small_orange_cap,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,light blue hat,,1455302425776,light blue hat,cap,small,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302465458,16,colorSizeTrial,size31,small_green_avocado,distractor,4,2,NA,NA,small_black_avocado,distractor,3,4,NA,NA,small_black_avocado,distractor,2,3,NA,NA,big_green_avocado,target,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,Green,,1455302461828,Green,avocado,small,green,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302486485,17,colorSizeTrial,size43,small_green_bracelet,target,3,5,NA,NA,big_purple_bracelet,distractor,1,1,NA,NA,big_green_bracelet,distractor,2,4,NA,NA,big_green_bracelet,distractor,5,3,NA,NA,big_green_bracelet,distractor,4,2,NA,NA,1,1,0,Small green necklace,,1455302484493,Small green necklace,bracelet,small,green,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302502268,18,colorSizeTrial,size33,big_pink_framee,target,4,4,NA,NA,small_pink_framee,distractor,1,1,NA,NA,small_pink_framee,distractor,2,3,NA,NA,small_pink_framee,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large pink plate,,1455302500800,large pink plate,framee,big,pink,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302515413,19,colorSizeTrial,color33,small_orange_coathanger,target,1,2,NA,NA,small_purple_coathanger,distractor,2,1,NA,NA,small_purple_coathanger,distractor,3,4,NA,NA,small_purple_coathanger,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,orange hanger,,1455302513449,orange hanger,coathanger,small,orange,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302548763,22,colorSizeTrial,color21,small_red_yarn,target,3,3,NA,NA,small_purple_yarn,distractor,4,2,NA,NA,big_purple_yarn,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red yarn,,1455302544826,red yarn,yarn,small,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302577781,24,colorSizeTrial,size31,big_yellow_shoe,target,2,4,NA,NA,small_white_shoe,distractor,3,2,NA,NA,small_white_shoe,distractor,4,1,NA,NA,small_yellow_shoe,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large yellow shoe,,1455302575306,large yellow shoe,shoe,big,yellow,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302618430,27,colorSizeTrial,size22,big_green_chair,target,3,2,NA,NA,small_green_chair,distractor,4,4,NA,NA,small_green_chair,distractor,2,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,large green chair,,1455302616883,large green chair,chair,big,green,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302694827,31,colorSizeTrial,size44,big_blue_rug,target,1,5,NA,NA,small_blue_rug,distractor,3,4,NA,NA,small_blue_rug,distractor,4,3,NA,NA,small_blue_rug,distractor,5,1,NA,NA,small_blue_rug,distractor,2,2,NA,NA,1,1,0,large blue mat,,1455302693214,large blue mat,rug,big,blue,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302729115,33,colorSizeTrial,size42,big_red_pepper,target,2,3,NA,NA,small_green_pepper,distractor,5,4,NA,NA,small_red_pepper,distractor,1,2,NA,NA,small_red_pepper,distractor,3,5,NA,NA,small_green_pepper,distractor,4,1,NA,NA,1,1,0,large red chili pepper,,1455302727784,large red chili pepper,pepper,big,red,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302738793,34,colorSizeTrial,size32,big_red_bucket,distractor,1,1,NA,NA,big_pink_bucket,distractor,3,3,NA,NA,big_pink_bucket,distractor,4,4,NA,NA,small_pink_bucket,target,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red bucket,,1455302737399,red bucket,bucket,big,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302758488,36,colorSizeTrial,color32,big_red_candle,target,2,4,NA,NA,big_blue_candle,distractor,3,1,NA,NA,small_blue_candle,distractor,1,3,NA,NA,big_blue_candle,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red candle,,1455302756759,red candle,candle,big,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302804805,39,colorSizeTrial,color43,small_purple_flower,target,5,5,NA,NA,small_red_flower,distractor,4,4,NA,NA,small_red_flower,distractor,2,1,NA,NA,big_red_flower,distractor,1,3,NA,NA,small_red_flower,distractor,3,2,NA,NA,1,1,0,purple,,1455302803176,purple,flower,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302824393,41,colorSizeTrial,color22,big_pink_golfball,target,2,3,NA,NA,big_blue_golfball,distractor,4,4,NA,NA,big_blue_golfball,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455302822970,pink,golfball,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302835694,42,colorSizeTrial,size41,big_purple_billiardball,target,2,5,NA,NA,small_orange_billiardball,distractor,1,4,NA,NA,small_purple_billiardball,distractor,5,3,NA,NA,small_orange_billiardball,distractor,4,1,NA,NA,small_orange_billiardball,distractor,3,2,NA,NA,1,1,0,large purple,,1455302832713,large purple,billiardball,big,purple,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302843189,43,colorSizeTrial,color41,small_black_belt,target,3,1,NA,NA,big_brown_belt,distractor,5,4,NA,NA,big_brown_belt,distractor,4,5,NA,NA,small_brown_belt,distractor,1,3,NA,NA,big_brown_belt,distractor,2,2,NA,NA,1,1,0,black,,1455302841127,black,belt,small,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302867057,45,colorSizeTrial,color31,small_yellow_napkin,target,1,1,NA,NA,big_orange_napkin,distractor,3,3,NA,NA,small_orange_napkin,distractor,2,2,NA,NA,big_orange_napkin,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,yellow,,1455302862305,yellow,napkin,small,yellow,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302876293,46,colorSizeTrial,size21,small_blue_toothbrush,target,3,2,NA,NA,big_blue_toothbrush,distractor,2,4,NA,NA,big_red_toothbrush,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small blue,,1455302873869,small blue,toothbrush,small,blue,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455302930114,50,colorSizeTrial,size43,small_pink_teacup,target,4,4,NA,NA,big_pink_teacup,distractor,5,5,NA,NA,big_white_teacup,distractor,1,1,NA,NA,big_pink_teacup,distractor,2,3,NA,NA,big_pink_teacup,distractor,3,2,NA,NA,1,1,0,small pink cup,,1455302928208,small pink cup,teacup,small,pink,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303011711,55,colorSizeTrial,color41,small_blue_binder,target,3,3,NA,NA,big_green_binder,distractor,5,4,NA,NA,big_green_binder,distractor,2,5,NA,NA,small_green_binder,distractor,4,2,NA,NA,big_green_binder,distractor,1,1,NA,NA,1,1,0,blue,,1455303003141,blue,binder,small,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303071022,58,colorSizeTrial,color44,big_blue_book,target,3,2,NA,NA,big_black_book,distractor,5,5,NA,NA,big_black_book,distractor,4,1,NA,NA,big_black_book,distractor,2,3,NA,NA,big_black_book,distractor,1,4,NA,NA,1,1,0,blue book,,1455303061706,blue book,book,big,blue,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303084140,59,colorSizeTrial,size21,small_pink_balloon,target,4,4,NA,NA,big_pink_balloon,distractor,3,3,NA,NA,big_yellow_balloon,distractor,2,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small pink balloon,,1455303082054,small pink balloon,balloon,small,pink,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303095339,60,colorSizeTrial,size33,small_pink_weddingcake,target,1,1,NA,NA,big_pink_weddingcake,distractor,2,4,NA,NA,big_pink_weddingcake,distractor,3,3,NA,NA,big_pink_weddingcake,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small cake,,1455303092551,small cake,weddingcake,small,pink,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303109637,61,colorSizeTrial,size32,small_green_jacket,target,1,2,NA,NA,big_brown_jacket,distractor,2,1,NA,NA,big_green_jacket,distractor,3,4,NA,NA,big_green_jacket,distractor,4,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small___ green hoodie,,1455303107811,small  green hoodie,jacket,small,green,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303123221,62,colorSizeTrial,size42,small_purple_butterfly,target,5,5,NA,NA,big_purple_butterfly,distractor,1,2,NA,NA,big_blue_butterfly,distractor,4,3,NA,NA,big_blue_butterfly,distractor,2,1,NA,NA,big_purple_butterfly,distractor,3,4,NA,NA,1,1,0,small___ pink butterfly,,1455303121248,small  pink butterfly,butterfly,small,purple,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303144635,64,colorSizeTrial,size44,big_green_rock,target,3,4,NA,NA,small_green_rock,distractor,4,1,NA,NA,small_green_rock,distractor,5,2,NA,NA,small_green_rock,distractor,2,3,NA,NA,small_green_rock,distractor,1,5,NA,NA,1,1,0,large,,1455303143077,large,rock,big,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303160782,66,colorSizeTrial,color31,small_red_bike,target,1,4,NA,NA,big_purple_bike,distractor,2,1,NA,NA,small_purple_bike,distractor,3,3,NA,NA,big_purple_bike,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red bike,,1455303159038,red bike,bike,small,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303171599,67,colorSizeTrial,color33,big_purple_hairdryer,target,1,2,NA,NA,big_pink_hairdryer,distractor,4,4,NA,NA,big_pink_hairdryer,distractor,3,3,NA,NA,big_pink_hairdryer,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455303168252,purple,hairdryer,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6588-d,1455303216309,72,colorSizeTrial,size22,small_pink_phone,target,2,2,NA,NA,big_pink_phone,distractor,3,3,NA,NA,big_pink_phone,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,small,,1455303215417,small,phone,small,pink,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302362875,4,colorSizeTrial,size33,small_red_candle,target,2,1,NA,NA,big_red_candle,distractor,4,4,NA,NA,big_red_candle,distractor,3,2,NA,NA,big_red_candle,distractor,1,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest candle,,1455302361462,smallest candle,candle,small,red,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302374210,6,colorSizeTrial,color22,big_brown_belt,target,2,4,NA,NA,big_black_belt,distractor,4,2,NA,NA,big_black_belt,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,brown belt,,1455302373190,brown belt,belt,big,brown,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302393937,8,colorSizeTrial,size43,small_orange_napkin,target,5,1,NA,NA,big_orange_napkin,distractor,3,5,NA,NA,big_orange_napkin,distractor,4,2,NA,NA,big_orange_napkin,distractor,2,3,NA,NA,big_yellow_napkin,distractor,1,4,NA,NA,1,1,0,smallest napkin,,1455302391987,smallest napkin,napkin,small,orange,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302406449,9,colorSizeTrial,color32,small_black_avocado,target,3,4,NA,NA,small_green_avocado,distractor,2,2,NA,NA,big_green_avocado,distractor,1,3,NA,NA,small_green_avocado,distractor,4,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,black one,,1455302405255,black one,avocado,small,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0585-7,1455302413306,10,colorSizeTrial,color43,big_red_stapler,target,3,2,NA,NA,big_purple_stapler,distractor,5,5,NA,NA,big_purple_stapler,distractor,4,3,NA,NA,big_purple_stapler,distractor,1,1,NA,NA,small_purple_stapler,distractor,2,4,NA,NA,1,1,0,red stapler,,1455302411797,red stapler,stapler,big,red,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302419597,11,colorSizeTrial,color33,small_pink_bucket,target,3,1,NA,NA,small_red_bucket,distractor,4,3,NA,NA,small_red_bucket,distractor,1,2,NA,NA,small_red_bucket,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink ,,1455302418322,pink ,bucket,small,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302424394,12,colorSizeTrial,color41,big_red_yarn,target,5,3,NA,NA,big_purple_yarn,distractor,1,5,NA,NA,small_purple_yarn,distractor,4,1,NA,NA,small_purple_yarn,distractor,3,4,NA,NA,small_purple_yarn,distractor,2,2,NA,NA,1,1,0,red,,1455302423063,red,yarn,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302430794,13,colorSizeTrial,size31,small_red_tack,target,3,3,NA,NA,big_blue_tack,distractor,2,2,NA,NA,big_red_tack,distractor,1,1,NA,NA,big_blue_tack,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest red,,1455302428806,smallest red,tack,small,red,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302479622,18,colorSizeTrial,size42,small_green_binder,target,1,4,NA,NA,big_green_binder,distractor,2,3,NA,NA,big_green_binder,distractor,4,2,NA,NA,big_blue_binder,distractor,3,5,NA,NA,big_blue_binder,distractor,5,1,NA,NA,1,1,0,smallest green,,1455302478527,smallest green,binder,small,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302490864,20,colorSizeTrial,size42,small_orange_cap,target,3,4,NA,NA,big_orange_cap,distractor,5,1,NA,NA,big_orange_cap,distractor,2,5,NA,NA,big_blue_cap,distractor,4,2,NA,NA,big_blue_cap,distractor,1,3,NA,NA,1,1,0,smallest yellow cap,,1455302489478,smallest yellow cap,cap,small,orange,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302495779,21,colorSizeTrial,color22,big_black_turtle,target,4,2,NA,NA,big_brown_turtle,distractor,2,3,NA,NA,big_brown_turtle,distractor,3,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,black,,1455302494873,black,turtle,big,black,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302506442,23,colorSizeTrial,color44,big_purple_coathanger,target,4,5,NA,NA,big_orange_coathanger,distractor,5,3,NA,NA,big_orange_coathanger,distractor,2,1,NA,NA,big_orange_coathanger,distractor,1,2,NA,NA,big_orange_coathanger,distractor,3,4,NA,NA,1,1,0,purple,,1455302503738,purple,coathanger,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302534305,25,colorSizeTrial,size32,small_white_weddingcake,target,3,4,NA,NA,big_pink_weddingcake,distractor,4,3,NA,NA,big_white_weddingcake,distractor,1,2,NA,NA,big_white_weddingcake,distractor,2,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest cake,,1455302533029,smallest cake,weddingcake,small,white,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302539895,26,colorSizeTrial,size31,small_pink_balloon,target,2,2,NA,NA,big_yellow_balloon,distractor,1,4,NA,NA,big_pink_balloon,distractor,4,3,NA,NA,big_yellow_balloon,distractor,3,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest pink,,1455302538442,smallest pink,balloon,small,pink,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302544194,27,colorSizeTrial,color42,big_pink_framee,target,3,5,NA,NA,big_green_framee,distractor,1,2,NA,NA,small_green_framee,distractor,5,4,NA,NA,small_green_framee,distractor,2,3,NA,NA,big_green_framee,distractor,4,1,NA,NA,1,1,0,pink,,1455302542824,pink,framee,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302556533,29,colorSizeTrial,color32,small_purple_flower,target,2,3,NA,NA,small_red_flower,distractor,4,2,NA,NA,big_red_flower,distractor,3,4,NA,NA,small_red_flower,distractor,1,1,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455302555300,purple,flower,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302572549,32,colorSizeTrial,color33,big_purple_bike,target,2,1,NA,NA,big_red_bike,distractor,3,3,NA,NA,big_red_bike,distractor,1,2,NA,NA,big_red_bike,distractor,4,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,purple,,1455302571367,purple,bike,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302577078,33,colorSizeTrial,size33,small_purple_billiardball,target,2,3,NA,NA,big_purple_billiardball,distractor,1,4,NA,NA,big_purple_billiardball,distractor,3,1,NA,NA,big_purple_billiardball,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest,,1455302576014,smallest,billiardball,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302601141,36,colorSizeTrial,size44,small_purple_rug,target,3,4,NA,NA,big_purple_rug,distractor,5,1,NA,NA,big_purple_rug,distractor,4,5,NA,NA,big_purple_rug,distractor,1,2,NA,NA,big_purple_rug,distractor,2,3,NA,NA,1,1,0,smallest,,1455302599800,smallest,rug,small,purple,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302610550,38,colorSizeTrial,size22,big_green_pepper,target,2,3,NA,NA,small_green_pepper,distractor,3,4,NA,NA,small_green_pepper,distractor,4,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest,,1455302609587,biggest,pepper,big,green,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302619462,40,colorSizeTrial,color41,small_purple_rock,target,5,4,NA,NA,big_green_rock,distractor,1,2,NA,NA,big_green_rock,distractor,4,5,NA,NA,big_green_rock,distractor,3,3,NA,NA,small_green_rock,distractor,2,1,NA,NA,1,1,0,purple,,1455302618278,purple,rock,small,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302623416,41,colorSizeTrial,color43,big_blue_book,target,3,3,NA,NA,big_black_book,distractor,2,2,NA,NA,small_black_book,distractor,1,4,NA,NA,big_black_book,distractor,4,5,NA,NA,big_black_book,distractor,5,1,NA,NA,1,1,0,blue,,1455302622287,blue,book,big,blue,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302631707,43,colorSizeTrial,size22,big_blue_ornament,target,2,2,NA,NA,small_blue_ornament,distractor,4,4,NA,NA,small_blue_ornament,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,biggest,,1455302630675,biggest,ornament,big,blue,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302635790,44,colorSizeTrial,color42,big_white_teacup,target,1,2,NA,NA,big_pink_teacup,distractor,5,1,NA,NA,big_pink_teacup,distractor,3,4,NA,NA,small_pink_teacup,distractor,4,5,NA,NA,small_pink_teacup,distractor,2,3,NA,NA,1,1,0,white,,1455302634680,white,teacup,big,white,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302654720,47,colorSizeTrial,size32,small_green_bracelet,target,4,1,NA,NA,big_green_bracelet,distractor,1,4,NA,NA,big_green_bracelet,distractor,2,3,NA,NA,big_purple_bracelet,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,smallest green,,1455302653521,smallest green,bracelet,small,green,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302682148,52,colorSizeTrial,color31,big_pink_golfball,target,1,2,NA,NA,small_blue_golfball,distractor,4,3,NA,NA,big_blue_golfball,distractor,3,1,NA,NA,small_blue_golfball,distractor,2,4,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455302681168,pink,golfball,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302699721,54,colorSizeTrial,color21,big_red_chair,target,4,3,NA,NA,small_green_chair,distractor,2,4,NA,NA,big_green_chair,distractor,3,2,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,red,,1455302698556,red,chair,big,red,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302704599,55,colorSizeTrial,color44,big_purple_butterfly,target,3,4,NA,NA,big_blue_butterfly,distractor,2,5,NA,NA,big_blue_butterfly,distractor,4,3,NA,NA,big_blue_butterfly,distractor,1,2,NA,NA,big_blue_butterfly,distractor,5,1,NA,NA,1,1,0,pink,,1455302703449,pink,butterfly,big,purple,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0585-7,1455302709713,56,colorSizeTrial,color31,big_pink_phone,target,1,2,NA,NA,big_white_phone,distractor,4,4,NA,NA,small_white_phone,distractor,2,1,NA,NA,small_white_phone,distractor,3,3,NA,NA,undefined,undefined,undefined,undefined,undefined,undefined,1,1,0,pink,,1455302708425,pink,phone,big,pink,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
