gameid	 time	 roundNum	 trialType	 condition	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 basiclevelClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Basiclevel	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Basiclevel	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Basiclevel	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Basiclevel	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
6588-d	1455303095339	60	colorSizeTrial	size33	small_pink_weddingcake	target	1	1	NA	NA	big_pink_weddingcake	distractor	2	4	NA	NA	big_pink_weddingcake	distractor	3	3	NA	NA	big_pink_weddingcake	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small cake		1455303092551	small cake	True	False	False	weddingcake	small	pink
6588-d	1455303109637	61	colorSizeTrial	size32	small_green_jacket	target	1	2	NA	NA	big_brown_jacket	distractor	2	1	NA	NA	big_green_jacket	distractor	3	4	NA	NA	big_green_jacket	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small, green hoodie		1455303107811	small, green hoodie	False	True	False	jacket	small	green
6588-d	1455303123221	62	colorSizeTrial	size42	small_purple_butterfly	target	5	5	NA	NA	big_purple_butterfly	distractor	1	2	NA	NA	big_blue_butterfly	distractor	4	3	NA	NA	big_blue_butterfly	distractor	2	1	NA	NA	big_purple_butterfly	distractor	3	4	NA	NA	1	1	0	small, pink butterfly		1455303121248	small, pink butterfly	False	False	True	butterfly	small	purple
6588-d	1455303132600	63	subSuperTrial	basic22	grizzlyBear	target	3	2	bear	animal	rabbit	distractor	4	3	NA	animal	hamster	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown bear		1455303131098	brown bear	False	False	False	grizzlyBear	NA	NA
6588-d	1455303144635	64	colorSizeTrial	size44	big_green_rock	target	3	4	NA	NA	small_green_rock	distractor	4	1	NA	NA	small_green_rock	distractor	5	2	NA	NA	small_green_rock	distractor	2	3	NA	NA	small_green_rock	distractor	1	5	NA	NA	1	1	0	large		1455303143077	large	False	False	False	rock	big	green
6588-d	1455303151880	65	subSuperTrial	basic23	husky	target	2	2	dog	animal	bookcase	distractor	3	3	NA	furniture	elephant	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wolf		1455303150342	wolf	False	False	False	husky	NA	NA
6588-d	1455303160782	66	colorSizeTrial	color31	small_red_bike	target	1	4	NA	NA	big_purple_bike	distractor	2	1	NA	NA	small_purple_bike	distractor	3	3	NA	NA	big_purple_bike	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red bike		1455303159038	red bike	False	True	True	bike	small	red
6588-d	1455303171599	67	colorSizeTrial	color33	big_purple_hairdryer	target	1	2	NA	NA	big_pink_hairdryer	distractor	4	4	NA	NA	big_pink_hairdryer	distractor	3	3	NA	NA	big_pink_hairdryer	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455303168252	purple	False	True	False	hairdryer	big	purple
6588-d	1455303180888	68	subSuperTrial	basic23	sunflower	target	3	2	flower	plant	socks	distractor	2	4	NA	clothing	rosemary	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455303179214	sunflower	False	False	True	sunflower	NA	NA
6588-d	1455303189512	69	subSuperTrial	basic12	blackBear	target	2	2	bear	animal	lobster	distractor	3	4	NA	animal	koalaBear	distractor	4	3	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black bear		1455303187671	black bear	False	False	False	blackBear	NA	NA
6588-d	1455303200411	70	subSuperTrial	basic23	gummyBears	target	4	2	candy	snack	chips	distractor	3	4	NA	snack	bison	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummy bears		1455303198901	gummy bears	False	False	False	gummyBears	NA	NA
6588-d	1455303210325	71	subSuperTrial	basic23	convertible	target	3	4	car	vehicle	train	distractor	2	3	NA	vehicle	dress	distractor	4	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	silver car		1455303208717	silver car	False	False	False	convertible	NA	NA
6588-d	1455303216309	72	colorSizeTrial	size22	small_pink_phone	target	2	2	NA	NA	big_pink_phone	distractor	3	3	NA	NA	big_pink_phone	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455303215417	small	True	False	False	phone	small	pink
6879-8	1455301149021	1	colorSizeTrial	size41	big_purple_flower	target	2	2	NA	NA	small_red_flower	distractor	5	3	NA	NA	small_purple_flower	distractor	4	5	NA	NA	small_red_flower	distractor	3	1	NA	NA	small_red_flower	distractor	1	4	NA	NA	1	1	0	The largest purple flowwer		1455301143601	The largest purple flowwer	False	True	False	flower	big	purple
6879-8	1455301165558	2	subSuperTrial	basic12	sunflower	target	2	4	flower	plant	pottedPlant	distractor	4	2	NA	plant	lily	distractor	3	3	flower	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	yellow flower		1455301157579	yellow flower	False	False	False	sunflower	NA	NA
6879-8	1455301172645	3	subSuperTrial	basic22	goldFish	target	4	4	fish	animal	iguana	distractor	2	2	NA	animal	lobster	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	goldfish		1455301169768	goldfish	False	False	False	goldFish	NA	NA
6879-8	1455301178548	4	subSuperTrial	basic12	eagle	target	2	2	bird	animal	snake	distractor	4	4	NA	animal	sparrow	distractor	3	3	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455301177091	eagle	False	False	True	eagle	NA	NA
6879-8	1455301183602	5	colorSizeTrial	color41	big_blue_cap	target	2	1	NA	NA	small_orange_cap	distractor	5	3	NA	NA	big_orange_cap	distractor	3	2	NA	NA	small_orange_cap	distractor	4	4	NA	NA	small_orange_cap	distractor	1	5	NA	NA	1	1	0	the blue hat		1455301182296	the blue hat	False	True	False	cap	big	blue
6879-8	1455301189725	6	subSuperTrial	basic12	grizzlyBear	target	4	3	bear	animal	lobster	distractor	2	2	NA	animal	koalaBear	distractor	3	4	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grizzly		1455301188391	grizzly	False	False	False	grizzlyBear	NA	NA
6879-8	1455301196183	7	colorSizeTrial	size42	big_purple_ornament	target	4	2	NA	NA	small_blue_ornament	distractor	2	1	NA	NA	small_blue_ornament	distractor	1	3	NA	NA	small_purple_ornament	distractor	3	4	NA	NA	small_purple_ornament	distractor	5	5	NA	NA	1	1	0	largest purple bulb		1455301194709	largest purple bulb	False	True	False	ornament	big	purple
6879-8	1455301202246	8	subSuperTrial	basic12	poloShirt	target	3	2	shirt	clothing	socks	distractor	4	4	NA	clothing	campShirt	distractor	2	3	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue polo shirt		1455301200867	blue polo shirt	False	False	False	poloShirt	NA	NA
6879-8	1455301209184	9	colorSizeTrial	size31	small_green_pepper	target	2	2	NA	NA	big_red_pepper	distractor	4	4	NA	NA	big_red_pepper	distractor	1	1	NA	NA	big_green_pepper	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest green pepper		1455301208264	smallest green pepper	False	True	True	pepper	small	green
6879-8	1455301213553	10	subSuperTrial	basic33	convertible	target	3	4	car	vehicle	bathrobe	distractor	2	2	NA	clothing	pig	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301211701	car	False	False	False	convertible	NA	NA
6879-8	1455301218294	11	colorSizeTrial	size33	big_green_bracelet	target	4	3	NA	NA	small_green_bracelet	distractor	2	2	NA	NA	small_green_bracelet	distractor	3	1	NA	NA	small_green_bracelet	distractor	1	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest bracelet		1455301217717	largest bracelet	False	False	True	bracelet	big	green
6879-8	1455301223308	12	subSuperTrial	basic12	polarBear	target	4	2	bear	animal	elephant	distractor	3	4	NA	animal	koalaBear	distractor	2	3	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	polar bear		1455301222360	polar bear	False	False	False	polarBear	NA	NA
6879-8	1455301227537	13	subSuperTrial	basic33	parrot	target	3	4	bird	animal	train	distractor	2	2	NA	vehicle	gloves	distractor	4	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	parrot		1455301226083	parrot	False	False	True	parrot	NA	NA
6879-8	1455301231194	14	subSuperTrial	basic33	suv	target	4	2	car	vehicle	popcorn	distractor	3	4	NA	snack	snake	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301230039	car	False	False	False	suv	NA	NA
6879-8	1455301237994	15	colorSizeTrial	size43	big_yellow_balloon	target	2	2	NA	NA	small_yellow_balloon	distractor	1	5	NA	NA	small_pink_balloon	distractor	3	4	NA	NA	small_yellow_balloon	distractor	4	3	NA	NA	small_yellow_balloon	distractor	5	1	NA	NA	1	1	0	largest gold balloon		1455301236293	largest gold balloon	False	False	True	balloon	big	yellow
6879-8	1455301242204	16	subSuperTrial	basic22	minivan	target	2	4	car	vehicle	firetruck	distractor	4	3	NA	vehicle	train	distractor	3	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	car___van		1455301240504___1455301243036	car	False	False	False	minivan	NA	NA
6879-8	1455301248621	17	colorSizeTrial	color32	big_purple_hairdryer	target	1	1	NA	NA	small_pink_hairdryer	distractor	4	2	NA	NA	big_pink_hairdryer	distractor	2	4	NA	NA	big_pink_hairdryer	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple dryer		1455301247880	purple dryer	False	True	False	hairdryer	big	purple
6879-8	1455301257455	18	subSuperTrial	basic23	pandaBear	target	3	4	bear	animal	wardrobe	distractor	4	3	NA	furniture	hamster	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda?		1455301253951	panda?	False	False	False	pandaBear	NA	NA
6879-8	1455301261525	19	colorSizeTrial	size33	big_black_comb	target	2	1	NA	NA	small_black_comb	distractor	4	2	NA	NA	small_black_comb	distractor	1	4	NA	NA	small_black_comb	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest comb		1455301260765	largest comb	False	False	True	comb	big	black
6879-8	1455301269474	20	colorSizeTrial	color32	big_blue_golfball	target	4	4	NA	NA	big_pink_golfball	distractor	1	2	NA	NA	small_pink_golfball	distractor	2	1	NA	NA	big_pink_golfball	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white golfball		1455301266852	white golfball	False	False	True	golfball	big	blue
6879-8	1455301274697	21	colorSizeTrial	size43	big_green_chair	target	1	3	NA	NA	small_red_chair	distractor	5	5	NA	NA	small_green_chair	distractor	2	1	NA	NA	small_green_chair	distractor	4	2	NA	NA	small_green_chair	distractor	3	4	NA	NA	1	1	0	big green chair		1455301273689	big green chair	True	True	True	chair	big	green
6879-8	1455301278450	22	subSuperTrial	basic33	catfish	target	4	2	fish	animal	pottedPlant	distractor	2	4	NA	plant	dress	distractor	3	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301277374	fish	False	False	False	catfish	NA	NA
6879-8	1455301284716	23	colorSizeTrial	size42	big_purple_stapler	target	4	3	NA	NA	small_purple_stapler	distractor	3	5	NA	NA	small_red_stapler	distractor	5	4	NA	NA	small_red_stapler	distractor	2	1	NA	NA	small_purple_stapler	distractor	1	2	NA	NA	1	1	0	large purple stapler		1455301283727	large purple stapler	False	True	True	stapler	big	purple
6879-8	1455301289500	24	subSuperTrial	basic22	gummyBears	target	4	4	candy	snack	cookies	distractor	3	3	NA	snack	chips	distractor	2	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	gummy bear		1455301288157	gummy bear	False	False	False	gummyBears	NA	NA
6879-8	1455301294259	25	subSuperTrial	basic22	germanShepherd	target	4	2	dog	animal	rhino	distractor	3	3	NA	animal	elephant	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301292008	dog	False	False	False	germanShepherd	NA	NA
6879-8	1455301300089	26	colorSizeTrial	size22	small_blue_toothbrush	target	3	2	NA	NA	big_blue_toothbrush	distractor	4	4	NA	NA	big_blue_toothbrush	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest toothbrush		1455301299423	smallest toothbrush	False	False	True	toothbrush	small	blue
6879-8	1455301306871	27	colorSizeTrial	size44	big_blue_binder	target	5	5	NA	NA	small_blue_binder	distractor	3	3	NA	NA	small_blue_binder	distractor	2	2	NA	NA	small_blue_binder	distractor	1	1	NA	NA	small_blue_binder	distractor	4	4	NA	NA	1	1	0	large envelope		1455301305842	large envelope	False	False	False	binder	big	blue
6879-8	1455301311153	28	colorSizeTrial	color44	big_blue_cushion	target	4	5	NA	NA	big_orange_cushion	distractor	1	4	NA	NA	big_orange_cushion	distractor	5	2	NA	NA	big_orange_cushion	distractor	2	1	NA	NA	big_orange_cushion	distractor	3	3	NA	NA	1	1	0	blue pillow		1455301310540	blue pillow	False	True	False	cushion	big	blue
6879-8	1455301314875	29	colorSizeTrial	color43	small_green_framee	target	3	5	NA	NA	small_pink_framee	distractor	4	2	NA	NA	big_pink_framee	distractor	2	3	NA	NA	small_pink_framee	distractor	1	1	NA	NA	small_pink_framee	distractor	5	4	NA	NA	1	1	0	green		1455301313937	green	False	True	False	framee	small	green
6879-8	1455301319995	30	colorSizeTrial	size41	big_red_candle	target	1	5	NA	NA	small_red_candle	distractor	4	4	NA	NA	small_blue_candle	distractor	5	3	NA	NA	small_blue_candle	distractor	3	1	NA	NA	small_blue_candle	distractor	2	2	NA	NA	1	1	0	large red candle		1455301318831	large red candle	False	True	True	candle	big	red
6879-8	1455301324763	31	subSuperTrial	basic23	rose	target	3	4	flower	plant	lobster	distractor	4	2	NA	animal	pottedPlant	distractor	2	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455301322317	rose	False	False	True	rose	NA	NA
6879-8	1455301328285	32	subSuperTrial	basic22	husky	target	4	2	dog	animal	rabbit	distractor	2	4	NA	animal	crocodile	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301326943	dog	False	False	False	husky	NA	NA
6879-8	1455301332376	33	colorSizeTrial	color42	small_white_phone	target	1	3	NA	NA	big_pink_phone	distractor	4	2	NA	NA	big_pink_phone	distractor	2	5	NA	NA	small_pink_phone	distractor	3	4	NA	NA	small_pink_phone	distractor	5	1	NA	NA	1	1	0	white 		1455301331435	white 	False	True	False	phone	small	white
6879-8	1455301336130	34	subSuperTrial	basic23	hawaiiShirt	target	4	3	shirt	clothing	crocodile	distractor	3	4	NA	animal	socks	distractor	2	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301335074	shirt	False	False	False	hawaiiShirt	NA	NA
6879-8	1455301339519	35	subSuperTrial	basic23	coffeeTable	target	4	3	table	furniture	bed	distractor	3	2	NA	furniture	dress	distractor	2	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301338615	table	False	False	False	coffeeTable	NA	NA
6879-8	1455301342943	36	colorSizeTrial	color21	big_yellow_napkin	target	3	3	NA	NA	big_orange_napkin	distractor	2	2	NA	NA	small_orange_napkin	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	yellow		1455301342360	yellow	False	True	False	napkin	big	yellow
6879-8	1455301346728	37	subSuperTrial	basic33	picnicTable	target	2	3	table	furniture	popcorn	distractor	3	4	NA	snack	bathrobe	distractor	4	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bench		1455301345684	bench	False	False	False	picnicTable	NA	NA
6879-8	1455301350542	38	colorSizeTrial	color22	small_orange_coathanger	target	2	3	NA	NA	small_purple_coathanger	distractor	4	2	NA	NA	small_purple_coathanger	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	orange		1455301350032	orange	False	True	False	coathanger	small	orange
6879-8	1455301354331	39	subSuperTrial	basic22	tShirt	target	4	2	shirt	clothing	gloves	distractor	2	4	NA	clothing	bathrobe	distractor	3	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301353234	shirt	False	False	False	tShirt	NA	NA
6879-8	1455301357145	40	subSuperTrial	basic33	dalmatian	target	3	3	dog	animal	pottedPlant	distractor	4	2	NA	plant	bookcase	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301356426	dog	False	False	False	dalmatian	NA	NA
6879-8	1455301361460	41	subSuperTrial	basic12	mnMs	target	3	2	candy	snack	chips	distractor	2	4	NA	snack	candyCorn	distractor	4	3	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mms		1455301360235	mms	False	False	False	mnMs	NA	NA
6879-8	1455301365530	42	subSuperTrial	basic23	skittles	target	3	4	candy	snack	cookies	distractor	2	3	NA	snack	lion	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	skittles		1455301364513	skittles	False	False	True	skittles	NA	NA
6879-8	1455301373746	43	subSuperTrial	basic12	clownFish	target	2	4	fish	animal	rabbit	distractor	4	3	NA	animal	discusFish	distractor	3	2	fish	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	finding nemo		1455301372388	finding nemo	False	False	False	clownFish	NA	NA
6879-8	1455301378170	44	subSuperTrial	basic33	daisy	target	3	4	flower	plant	chips	distractor	2	2	NA	snack	lamp	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	white flower		1455301377146	white flower	False	False	False	daisy	NA	NA
6879-8	1455301383049	45	subSuperTrial	basic23	jellyBeans	target	3	2	candy	snack	popcorn	distractor	4	4	NA	snack	rabbit	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jellybean		1455301381715	jellybean	False	False	False	jellyBeans	NA	NA
6879-8	1455301386201	46	colorSizeTrial	color43	big_blue_book	target	2	1	NA	NA	small_black_book	distractor	3	2	NA	NA	big_black_book	distractor	1	3	NA	NA	big_black_book	distractor	4	4	NA	NA	big_black_book	distractor	5	5	NA	NA	1	1	0	blue		1455301385395	blue	False	True	False	book	big	blue
6879-8	1455301389508	47	colorSizeTrial	color33	big_purple_rug	target	2	2	NA	NA	big_blue_rug	distractor	1	1	NA	NA	big_blue_rug	distractor	4	3	NA	NA	big_blue_rug	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301389029	purple	False	True	False	rug	big	purple
6879-8	1455301393655	48	subSuperTrial	basic23	swordFish	target	3	3	fish	animal	gloves	distractor	2	4	NA	clothing	lion	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sword		1455301392635	sword	False	False	False	swordFish	NA	NA
6879-8	1455301397190	49	colorSizeTrial	color44	small_brown_jacket	target	4	5	NA	NA	small_green_jacket	distractor	2	2	NA	NA	small_green_jacket	distractor	5	4	NA	NA	small_green_jacket	distractor	1	1	NA	NA	small_green_jacket	distractor	3	3	NA	NA	1	1	0	brown		1455301396138	brown	False	True	False	jacket	small	brown
6879-8	1455301400745	50	subSuperTrial	basic22	blackBear	target	3	2	bear	animal	snake	distractor	2	4	NA	animal	lobster	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301399719	bear	False	False	False	blackBear	NA	NA
6879-8	1455301405428	51	subSuperTrial	basic23	dressShirt	target	3	2	shirt	clothing	snake	distractor	2	4	NA	animal	dress	distractor	4	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dress shirt		1455301404448	dress shirt	False	False	False	dressShirt	NA	NA
6879-8	1455301408561	52	colorSizeTrial	color41	big_red_tack	target	2	1	NA	NA	small_blue_tack	distractor	3	3	NA	NA	big_blue_tack	distractor	1	2	NA	NA	small_blue_tack	distractor	4	4	NA	NA	small_blue_tack	distractor	5	5	NA	NA	1	1	0	red		1455301407768	red	False	True	False	tack	big	red
6879-8	1455301412845	53	colorSizeTrial	size21	big_blue_guitar	target	2	3	NA	NA	small_green_guitar	distractor	4	4	NA	NA	small_blue_guitar	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large guitar		1455301412229	large guitar	False	False	True	guitar	big	blue
6879-8	1455301417910	54	colorSizeTrial	size32	small_red_bucket	target	3	2	NA	NA	big_red_bucket	distractor	4	3	NA	NA	big_red_bucket	distractor	1	4	NA	NA	big_pink_bucket	distractor	2	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small red bucket		1455301416578	small red bucket	True	True	True	bucket	small	red
6879-8	1455301421270	55	colorSizeTrial	color31	big_purple_yarn	target	4	2	NA	NA	small_red_yarn	distractor	2	4	NA	NA	small_red_yarn	distractor	1	1	NA	NA	big_red_yarn	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301420697	purple	False	True	False	yarn	big	purple
6879-8	1455301426691	56	colorSizeTrial	color21	small_black_avocado	target	3	3	NA	NA	small_green_avocado	distractor	4	4	NA	NA	big_green_avocado	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	ripest		1455301424593	ripest	False	False	False	avocado	small	black
6879-8	1455301429677	57	subSuperTrial	basic33	sportsCar	target	3	3	car	vehicle	grasses	distractor	2	4	NA	plant	bathrobe	distractor	4	2	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301428885	car	False	False	False	sportsCar	NA	NA
6879-8	1455301434211	58	subSuperTrial	basic23	diningTable	target	3	4	table	furniture	lion	distractor	4	3	NA	animal	lamp	distractor	2	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301432186	table	False	False	False	diningTable	NA	NA
6879-8	1455301440607	59	subSuperTrial	basic12	pigeon	target	4	2	bird	animal	sparrow	distractor	2	4	bird	animal	elephant	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pidgeon		1455301438794	pidgeon	False	False	False	pigeon	NA	NA
6879-8	1455301445558	60	subSuperTrial	basic22	bedsideTable	target	3	4	table	furniture	bed	distractor	2	2	NA	furniture	lamp	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	stand		1455301444221	stand	False	False	False	bedsideTable	NA	NA
6879-8	1455301448683	61	colorSizeTrial	color31	small_blue_butterfly	target	1	4	NA	NA	big_purple_butterfly	distractor	3	2	NA	NA	big_purple_butterfly	distractor	2	1	NA	NA	small_purple_butterfly	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301448109	blue	False	True	False	butterfly	small	blue
6879-8	1455301451856	62	subSuperTrial	basic33	pug	target	4	3	dog	animal	popcorn	distractor	3	2	NA	snack	bookcase	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301450929	dog	False	False	False	pug	NA	NA
6879-8	1455301455941	63	colorSizeTrial	color42	small_white_weddingcake	target	1	1	NA	NA	small_pink_weddingcake	distractor	2	4	NA	NA	big_pink_weddingcake	distractor	4	2	NA	NA	big_pink_weddingcake	distractor	5	3	NA	NA	small_pink_weddingcake	distractor	3	5	NA	NA	1	1	0	white		1455301454269	white	False	True	False	weddingcake	small	white
6879-8	1455301458844	64	colorSizeTrial	color22	big_red_bike	target	2	2	NA	NA	big_purple_bike	distractor	3	3	NA	NA	big_purple_bike	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301458135	red	False	True	False	bike	big	red
6879-8	1455301464030	65	colorSizeTrial	size31	big_purple_rock	target	3	4	NA	NA	small_green_rock	distractor	2	2	NA	NA	small_green_rock	distractor	4	3	NA	NA	small_purple_rock	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	large purple		1455301462891	large purple	False	True	False	rock	big	purple
6879-8	1455301468761	66	subSuperTrial	basic22	hummingBird	target	4	2	bird	animal	elephant	distractor	2	4	NA	animal	horse	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455301467718	bird	False	False	False	hummingBird	NA	NA
6879-8	1455301472937	67	subSuperTrial	basic12	tulip	target	4	3	flower	plant	lily	distractor	2	4	flower	plant	grasses	distractor	3	2	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301471949	red	False	False	False	tulip	NA	NA
